replication,contract_id,method,K,sigma,T,monitoring_dates,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,beta,payoff_control_correlation,training_paths,pilot_paths,pricing_observations,pricing_simulated_paths,training_runtime_s,pilot_runtime_s,marginal_pricing_runtime_s,standalone_runtime_s,selected_checkpoint,parameter_checkpoint_hash,failure_status,failure_message
0,strike_high,NCV_TRANSFER_BETA1,120.0,0.2,1.0,12,0.7220927019823427,8.081845976366072,0.04040922988183036,0.2010204713003886,0.328092578233581,1.1160928257311042,1.0,0.4007806979769041,0,0,200,200,0.0056660630000351375,0.0,7.368100000348932e-05,0.005739744000038627,2,5d4f00fb9b47baa928e712ff8f27e2788068d641b1edb92b16c393da069d1da1,,
0,strike_high,NCV_TRANSFER_BETA,120.0,0.2,1.0,12,0.7186445235263844,8.63687250144319,0.04318436250721595,0.207808475542303,0.31133991146347056,1.1259491355892983,0.4091692821033429,0.4080074791719902,0,50,200,200,0.0056660630000351375,8.997100007945846e-05,8.997100007945846e-05,0.0058460050001940544,2,5d4f00fb9b47baa928e712ff8f27e2788068d641b1edb92b16c393da069d1da1,,
0,strike_high,PCNCV_BETA1,120.0,0.2,1.0,12,0.7204580934858251,9.438548411326064,0.04719274205663032,0.21723890548571248,0.2946698387338287,1.1462463482378216,1.0,0.14373274978202502,100,0,200,200,0.011935219999941182,0.0,9.819998467719415e-07,0.011936201999787954,2,f4b0ed72d866bb163ed5d0cf9ed84bdb109d24f23e8619f937b573a5f3ce88e9,,
0,strike_high,PCNCV_BETA,120.0,0.2,1.0,12,0.7156295280737132,9.706791843297895,0.048533959216489474,0.22030424239330815,0.2838332129828292,1.1474258431645972,-0.14923581770722283,-0.05167835052277917,100,50,200,200,0.011935219999941182,0.00011581099988688948,0.00011581099988688948,0.012166841999714961,2,f4b0ed72d866bb163ed5d0cf9ed84bdb109d24f23e8619f937b573a5f3ce88e9,,
0,volatility_low,MC,100.0,0.1,1.0,12,3.9509878941357983,22.695930273822714,0.11347965136911357,0.33686740918217895,3.2907277721387276,4.611248016132869,nan,nan,0,0,200,200,0.0,0.0,7.859300012569292e-05,7.859300012569292e-05,2,,,
0,volatility_low,GCV,100.0,0.1,1.0,12,3.898597499942519,0.004738378263495874,2.369189131747937e-05,0.004867431696231533,3.889057333817905,3.908137666067133,1.022488755382248,0.9998434395859745,0,50,200,200,0.0,0.0002806960001180414,5.695200002264755e-05,0.00033764800014068896,2,,,
0,volatility_low,NCV_TRANSFER_BETA1,100.0,0.1,1.0,12,4.000949037813544,17.877995533182748,0.08938997766591374,0.2989815674350406,3.414945165640864,4.586952909986223,1.0,0.5787558259115211,0,0,200,200,0.0056660630000351375,0.0,7.46810001146514e-05,0.005740744000149789,2,5d4f00fb9b47baa928e712ff8f27e2788068d641b1edb92b16c393da069d1da1,,
0,volatility_low,NCV_TRANSFER_BETA,100.0,0.1,1.0,12,4.03002281616714,16.165220352724113,0.08082610176362057,0.2842993172056883,3.4727961544439907,4.587249477890289,1.5819277985533475,0.3741861387573169,0,50,200,200,0.0056660630000351375,9.4102000048224e-05,9.4102000048224e-05,0.0058542670001315855,2,5d4f00fb9b47baa928e712ff8f27e2788068d641b1edb92b16c393da069d1da1,,
0,volatility_low,PCNCV_BETA1,100.0,0.1,1.0,12,3.978777808233265,22.17444784575284,0.1108722392287642,0.33297483272578454,3.3261471360907278,4.631408480375803,1.0,0.16300884190730797,100,0,200,200,0.011935219999941182,0.0,9.699999736767495e-07,0.011936189999914859,2,f4b0ed72d866bb163ed5d0cf9ed84bdb109d24f23e8619f937b573a5f3ce88e9,,
0,volatility_low,PCNCV_BETA,100.0,0.1,1.0,12,3.9751030039315136,22.215749515652984,0.11107874757826491,0.33328478449858,3.3218648263142967,4.6283411815487305,0.8677648196801446,0.10740583466125665,100,50,200,200,0.011935219999941182,0.00010661200008144078,0.00010661200008144078,0.012148444000104064,2,f4b0ed72d866bb163ed5d0cf9ed84bdb109d24f23e8619f937b573a5f3ce88e9,,
0,volatility_high,MC,100.0,0.5,1.0,12,13.488072684244163,467.4382215209001,2.3371911076045,1.52878746318921,10.49164925639331,16.484496112095016,nan,nan,0,0,200,200,0.0,0.0,5.382299991651962e-05,5.382299991651962e-05,2,,,
0,volatility_high,GCV,100.0,0.5,1.0,12,13.082324899604139,2.616331529360721,0.013081657646803605,0.11437507441223199,12.858149753756164,13.306500045452113,1.0937802422979652,0.9992653170167735,0,50,200,200,0.0,0.0002591229999779898,5.9522000128708896e-05,0.0003186450001066987,2,,,
