result_type,projection_scope,setup_reuse_assumption,contract_id,method,Q,budget_paths_per_valuation,pricing_observations,pricing_simulated_paths,training_paths,pilot_paths,shared_paths,setup_paths_counted_once,paths_per_pricing_observation,pricing_independent_random_vectors_per_valuation,setup_independent_random_vectors_counted_once,total_independent_random_vectors,pricing_payoff_evaluations_per_valuation,total_payoff_evaluations,validation_paths,total_paths_used,feasible,failure_reason,total_budget_paths,budget_constraint_satisfied,projected_estimator_standard_error
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.018921353427329455
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.010597300236840624
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.0002773621436879436
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.000249125586781718
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA1,1000,50000,49980,49980,0,0,20000,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.017170886982355974
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA,1000,50000,49979,49979,0,1000,20000,21000,1,49979,21000,50000000,49979,50000000,0,50000000,True,,50000000,True,0.0026776222957974743
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.09522043177218106
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.07742767485393319
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.006645000332475274
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.0037971073770969688
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA1,1000,50000,49980,49980,0,0,20000,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.06061719839305423
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA,1000,50000,49979,49979,0,1000,20000,21000,1,49979,21000,50000000,49979,50000000,0,50000000,True,,50000000,True,0.018807108386254524
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.02430947838217509
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.00046210741549382664
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.00040435791089170505
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,1000,50000,49980,49980,0,0,20000,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.011502740632164127
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,1000,50000,49979,49979,0,1000,20000,21000,1,49979,21000,50000000,49979,50000000,0,50000000,True,,50000000,True,0.0005488372964986977
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,1000,50000,50000,50000,0,0,0,0,1,50000,0,50000000,50000,50000000,0,50000000,True,,50000000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,1000,50000,25000,50000,0,0,0,0,2,25000,0,25000000,50000,50000000,0,50000000,True,,50000000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,1000,50000,49999,49999,0,1000,0,1000,1,49999,1000,50000000,49999,50000000,0,50000000,True,,50000000,True,0.0021537613522534527
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,1000,50000,49980,49980,20000,0,0,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.0011475649486330237
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,1000,50000,49980,49980,0,0,20000,20000,1,49980,20000,50000000,49980,50000000,0,50000000,True,,50000000,True,0.017399836878529605
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,1000,50000,49979,49979,0,1000,20000,21000,1,49979,21000,50000000,49979,50000000,0,50000000,True,,50000000,True,0.0018075522187754867
