contract_id,method,pricing_observations,pricing_simulated_paths,training_paths,pilot_paths,validation_paths,one_time_shared_paths,independent_random_vectors_pricing,payoff_evaluations_pricing,total_paths_one_standalone_valuation,observation_variance,estimator_variance,standard_error,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,vrr_against_mc,vrr_against_gcv
volatility_high,NCV_TRANSFER_BETA,50000.0,50000.0,0,1000.0,0,20000,50000.0,50000.0,71000.0,17.677938438773367,0.00035355876877546735,0.018802342618314136,0.3572674680001455,0.3572674680001455,12.941699044999723,25.64689643669976,0.12494883691026712
maturity_short,MC,50000.0,50000.0,0,0,0,0,50000.0,50000.0,50000.0,29.547536960671902,0.000590950739213438,0.024309149444867444,0.3401593370001592,0.3401593370001592,0.3401593370001592,1.0,0.00036142410579349896
maturity_short,AV,50000.0,100000.0,0,0,0,0,50000.0,100000.0,100000.0,7.316197353710543,0.00014632394707421087,0.012096297364334678,0.4970369400000436,0.4970369400000436,0.4970369400000436,4.038776823105898,0.0014595880978229107
maturity_short,GCV,50000.0,50000.0,0,1000.0,0,0,50000.0,50000.0,51000.0,0.010676949629455751,2.1353899258911503e-07,0.0004620862756489533,0.3895526389999304,0.3895526389999304,0.3970406829998865,2768.5018845974614,1.0
maturity_short,NCV_SCRATCH,50000.0,50000.0,20000.0,0,0,0,50000.0,50000.0,70000.0,0.00817199589863319,1.634399179726638e-07,0.0004027472444775411,0.33014464599978055,0.33014464599978055,12.87673835299961,3723.1879378600242,1.3434916089954545
maturity_short,NCV_TRANSFER_BETA1,50000.0,50000.0,0,0,0,20000,50000.0,50000.0,70000.0,6.613005841700963,0.00013226011683401928,0.011498713318293144,0.35647597100000894,0.35647597100000894,12.931271820999882,4.471956397358269,0.0016166978472760161
maturity_short,NCV_TRANSFER_BETA,50000.0,50000.0,0,1000.0,0,20000,50000.0,50000.0,71000.0,0.015054793231461382,3.0109586462922763e-07,0.0005481010114701229,0.35681586900000184,0.35681586900000184,12.946684452999989,1981.1606743439222,0.7152927569380912
maturity_long,MC,50000.0,50000.0,0,0,0,0,50000.0,50000.0,50000.0,140.74600825693545,0.0028149201651387094,0.05305559441401037,0.3400057190001462,0.3400057190001462,0.3400057190001462,1.0,0.0016480490502856465
maturity_long,AV,50000.0,100000.0,0,0,0,0,50000.0,100000.0,100000.0,32.83940874691699,0.0006567881749383398,0.025627505083159512,0.49632248299985804,0.49632248299985804,0.49632248299985804,4.286174976021564,0.007064333924246347
maturity_long,GCV,50000.0,50000.0,0,1000.0,0,0,50000.0,50000.0,51000.0,0.23192975943506863,4.638595188701373e-06,0.0021536083482772465,0.3910919710001508,0.3910919710001508,0.3985728040001959,607.1955993428996,1.0
maturity_long,NCV_SCRATCH,50000.0,50000.0,20000.0,0,0,0,50000.0,50000.0,70000.0,0.0658189274603291,1.3163785492065818e-06,0.0011352067562363857,0.3307414280000103,0.3307414280000103,12.853804480999997,2308.267461125266,3.823543563298991
maturity_long,NCV_TRANSFER_BETA1,50000.0,50000.0,0,0,0,20000,50000.0,50000.0,70000.0,15.131661083503952,0.00030263322167007906,0.01739572783794901,0.35889725099991665,0.35889725099991665,12.931720253999856,9.303704045685254,0.015334313864597727
maturity_long,NCV_TRANSFER_BETA,50000.0,50000.0,0,1000.0,0,20000,50000.0,50000.0,71000.0,0.16329363903451363,3.265872780690273e-06,0.0018067678492996106,0.35941032200003065,0.35941032200003065,12.944276974999866,863.3188435102928,1.4231034467466712
