base_seed,replication,contract_id,method,target_training_runtime_s,ncv_setup_cost_s,pilot_runtime_s,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,pricing_observations
42,2,strike_high,NCV_SCRATCH,12.451766748999944,12.451766748999944,0.0,0.329965226000013,0.329965226000013,12.781731974999957,50000
42,2,strike_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3548559189999878,0.3548559189999878,12.886871701000018,50000
42,2,strike_high,NCV_TRANSFER_BETA,0.0,0.0,0.00809744100001808,0.3569967030000498,0.3569967030000498,12.897109926000098,50000
42,2,volatility_low,MC,0.0,0.0,0.0,0.3394814260000203,0.3394814260000203,0.3394814260000203,50000
42,2,volatility_low,AV,0.0,0.0,0.0,0.4934988870001007,0.4934988870001007,0.4934988870001007,50000
42,2,volatility_low,GCV,0.0,0.0,0.007865185000014208,0.39078775300004054,0.39078775300004054,0.39865293800005475,50000
42,2,volatility_low,NCV_SCRATCH,12.472589246000098,12.472589246000098,0.0,0.3311608140000999,0.3311608140000999,12.803750060000198,50000
42,2,volatility_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.3542549390000431,0.3542549390000431,12.886270721000074,50000
42,2,volatility_low,NCV_TRANSFER_BETA,0.0,0.0,0.008085999000059019,0.3537630869999475,0.3537630869999475,12.893864868000037,50000
42,2,volatility_high,MC,0.0,0.0,0.0,0.33848237999995945,0.33848237999995945,0.33848237999995945,50000
42,2,volatility_high,AV,0.0,0.0,0.0,0.48986914799991155,0.48986914799991155,0.48986914799991155,50000
42,2,volatility_high,GCV,0.0,0.0,0.007551525999929254,0.38660855400007677,0.38660855400007677,0.394160080000006,50000
42,2,volatility_high,NCV_SCRATCH,12.481668769999942,12.481668769999942,0.0,0.3287694979999287,0.3287694979999287,12.81043826799987,50000
42,2,volatility_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35482429000012417,0.35482429000012417,12.886840072000155,50000
42,2,volatility_high,NCV_TRANSFER_BETA,0.0,0.0,0.008270202999938192,0.3556644640000286,0.3556644640000286,12.895950448999997,50000
42,2,maturity_short,MC,0.0,0.0,0.0,0.3368230249998305,0.3368230249998305,0.3368230249998305,50000
42,2,maturity_short,AV,0.0,0.0,0.0,0.4925788890000149,0.4925788890000149,0.4925788890000149,50000
42,2,maturity_short,GCV,0.0,0.0,0.007606818999875031,0.38922097799991207,0.38922097799991207,0.3968277969997871,50000
42,2,maturity_short,NCV_SCRATCH,12.468787110999983,12.468787110999983,0.0,0.3277610000000095,0.3277610000000095,12.796548110999993,50000
