config_id,replication,checkpoint,split,train_seed,validation_seed,test_seed,pilot_seed,network_init_seed,train_paths,validation_paths,test_paths,hidden_width,parameter_count,parameter_count_formula,parameter_to_training_path_ratio,mse,payoff_mean,network_output_mean,analytic_eh,payoff_variance,network_output_variance,payoff_network_covariance,payoff_network_correlation,centered_residual_mean,centered_residual_variance,ncv_price_estimate,estimator_variance_at_reporting_n,standard_error,ncv_vrr_vs_mc,generalization_gap_ratio,generalization_gap_log,optimizer_cumulative_runtime_s,training_data_generation_runtime_s,validation_tuning_overhead_runtime_s,total_ncv_setup_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,inference_runtime_per_observation_s,training_continuous_no_reinit_between_checkpoints
w32_n400,0,1,test,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,96.65838306310417,6.149411986176468,0.845973264444863,0.7301185884779401,72.9338871112683,1.843870465071547,3.0542491348923635,0.26337501620829074,5.303438721731605,68.66925930655512,6.033557310209546,0.13733851861311025,0.37059211893011196,1.0621038853160614,1.1940915489754627,0.17738568621489992,0.0030328929999541288,0.0013660659999459313,0.008831189999909839,0.00439895899990006,0.00439895899990006,True,1.1990347999926599e-05,True
w32_n400,0,2,training,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,56.130942461589946,6.097195295318519,2.1134007195379754,1.360053893972085,61.09508315772148,4.569768930520183,12.651812891453442,0.7571858859204931,3.983794575780544,40.3612263053348,5.343848469752629,0.08072245261066961,0.2841169699448972,1.5137073065008968,1.4010513296997764,0.33722290458505777,0.050715477000039755,0.0013660659999459313,0.008831189999909839,0.052081542999985686,0.052081542999985686,True,3.820719998657296e-07,True
w32_n400,0,2,validation,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,78.64233157311223,5.60351939811515,1.2954491897083014,1.360053893972085,69.75555187904833,2.721912121746306,6.046338707658826,0.43879940776508986,4.308070208406848,60.384786585476995,5.6681241023789335,0.12076957317095399,0.34751916950141615,1.1551842081996373,1.4010513296997764,0.33722290458505777,0.050715477000039755,0.0013660659999459313,0.008831189999909839,0.052081542999985686,0.052081542999985686,True,3.820719998657296e-07,True
w32_n400,0,2,test,1042,2042,3042,4042,5042,400,200,500,32,8129,8129,20.3225,86.22334245213587,6.149411986176468,1.4593146005135613,1.360053893972085,72.9338871112683,3.09652497334523,5.837686520696629,0.3884532830527696,4.690097385662907,64.35503904322027,6.050151279634992,0.12871007808644055,0.3587618682168446,1.133304993604099,1.4010513296997764,0.33722290458505777,0.050715477000039755,0.0013660659999459313,0.008831189999909839,0.052081542999985686,0.052081542999985686,True,3.820719998657296e-07,True
w32_n100,1,0,training,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,97.78705974107868,5.467585340870404,0.6003870953499679,0.3986851219331622,72.37647121656738,1.6094854682670745,-0.42997164742190225,-0.03983800543584484,4.867198245520437,74.84589997967825,5.265883367453598,0.1496917999593565,0.38690024548888113,0.9670064924894837,1.1624001180753047,0.15048693485282352,0.0,0.00042230700000800425,0.01015178200009359,0.00042230700000800425,0.0,True,3.5139600004185924e-07,True
w32_n100,1,0,validation,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,113.66768978926673,6.753226286112481,0.36106074698857055,0.3986851219331622,71.44203577021446,1.2527923529886813,-0.23947513925443858,-0.025313020849487985,6.392165539123911,73.17377840171201,6.790850661057074,0.14634755680342404,0.3825539920108324,0.9763338361183077,1.1624001180753047,0.15048693485282352,0.0,0.00042230700000800425,0.01015178200009359,0.00042230700000800425,0.0,True,3.5139600004185924e-07,True
w32_n100,1,0,test,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,77.95363706658061,5.589338527705838,0.39805838909225233,0.3986851219331622,49.950371704576334,1.2019129426703734,0.022912068604954993,0.002957048399597426,5.191280138613585,51.1064605100368,5.589965260546747,0.1022129210200736,0.3197075554629161,0.9773788128952225,1.1624001180753047,0.15048693485282352,0.0,0.00042230700000800425,0.01015178200009359,0.00042230700000800425,0.0,True,3.5139600004185924e-07,True
w32_n100,1,1,training,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,74.90789410369335,5.467585340870404,1.351137213694376,0.694968341407483,72.37647121656738,2.5264306705243778,8.177335327403298,0.6047270734696227,4.116448127176027,58.548231232285175,4.811416468583511,0.11709646246457035,0.3421936037750711,1.2361854439192164,1.420898551415815,0.3512894541778167,0.01208783099991706,0.00042230700000800425,0.01015178200009359,0.012510137999925064,0.012510137999925064,True,3.5297800013722736e-07,True
w32_n100,1,1,validation,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,106.43651822154716,6.753226286112481,0.698341214496833,0.694968341407483,71.44203577021446,1.4112983366968586,1.3639107765344942,0.13583123058470895,6.054885071615648,70.12551255384233,6.749853413023131,0.14025102510768467,0.37450103485529207,1.0187738123890546,1.420898551415815,0.3512894541778167,0.01208783099991706,0.00042230700000800425,0.01015178200009359,0.012510137999925064,0.012510137999925064,True,3.5297800013722736e-07,True
w32_n100,1,1,test,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,73.0038433155402,5.589338527705838,0.7047182766154702,0.694968341407483,49.950371704576334,1.3366018832176099,1.0220798208618727,0.12508764536105144,4.884620251090368,49.2428139460702,5.57958859249785,0.0984856278921404,0.31382419902254255,1.014368751535626,1.420898551415815,0.3512894541778167,0.01208783099991706,0.00042230700000800425,0.01015178200009359,0.012510137999925064,0.012510137999925064,True,3.5297800013722736e-07,True
w32_n100,1,2,training,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,57.31677098228849,5.467585340870404,2.0368939462751037,1.0012798678225157,72.37647121656738,5.348729076139127,15.859000380020804,0.8060311145005008,3.4306913945953,46.00719953266491,4.431971262417815,0.09201439906532982,0.30333875298967294,1.5731553311602982,1.7388777808180198,0.5532399516015635,0.018336807999958182,0.00042230700000800425,0.01015178200009359,0.018759114999966187,0.018759114999966187,True,3.56603999989602e-07,True
w32_n100,1,2,validation,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,99.66685952933648,6.753226286112481,1.0488165395576783,1.0012798678225157,71.44203577021446,1.9269394097291848,2.9525433825612564,0.25164328581062145,5.704409746554803,67.46388841482113,6.7056896143773175,0.13492777682964224,0.3673251649828014,1.0589670629557038,1.7388777808180198,0.5532399516015635,0.018336807999958182,0.00042230700000800425,0.01015178200009359,0.018759114999966187,0.018759114999966187,True,3.56603999989602e-07,True
w32_n100,1,2,test,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,68.50128942800542,5.589338527705838,1.02164342849721,1.0012798678225157,49.950371704576334,1.7544086611849785,1.9859318118030527,0.2121434313341635,4.567695099208628,47.732916742155204,5.568974967031143,0.09546583348431041,0.3089754577378443,1.046455467500539,1.7388777808180198,0.5532399516015635,0.018336807999958182,0.00042230700000800425,0.01015178200009359,0.018759114999966187,0.018759114999966187,True,3.56603999989602e-07,True
