config_id,replication,checkpoint,split,train_seed,validation_seed,test_seed,pilot_seed,network_init_seed,train_paths,validation_paths,test_paths,hidden_width,parameter_count,parameter_count_formula,parameter_to_training_path_ratio,parameters_per_training_path,paths_per_parameter,mse,payoff_mean,network_output_mean,analytic_eh,payoff_variance,network_output_variance,payoff_network_covariance,payoff_network_correlation,centered_residual_mean,centered_residual_variance,ncv_price_estimate,estimator_variance_at_reporting_n,standard_error,ncv_vrr_vs_mc,generalization_gap_ratio,generalization_gap_log,optimizer_cumulative_runtime_s,training_data_generation_runtime_s,validation_tuning_overhead_runtime_s,total_ncv_setup_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,inference_runtime_per_observation_s,training_continuous_no_reinit_between_checkpoints
w32_n100,1,0,validation,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,113.66768978926673,6.753226286112481,0.36106074698857055,0.398685121933162,71.44203577021446,1.2527923529886813,-0.2394751392544388,-0.02531302084948801,6.392165539123911,73.17377840171201,6.790850661057074,0.14634755680342404,0.3825539920108324,0.9763338361183077,1.1624001180753047,0.15048693485282352,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,3.681559999222372e-07,True
w32_n100,1,0,test,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,77.95363706658061,5.589338527705837,0.39805838909225233,0.398685121933162,49.95037170457633,1.2019129426703734,0.022912068604954948,0.00295704839959742,5.1912801386135845,51.10646051003679,5.589965260546747,0.10221292102007358,0.3197075554629161,0.9773788128952225,1.1624001180753047,0.15048693485282352,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,3.681559999222372e-07,True
w32_n100,1,1,training,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,74.90789410369334,5.467585340870403,1.351137213694376,0.6949683414074831,72.37647121656738,2.5264306705243778,8.177335327403298,0.6047270734696228,4.116448127176027,58.54823123228517,4.811416468583511,0.11709646246457034,0.3421936037750711,1.2361854439192166,1.4208985514158152,0.3512894541778169,0.0014808759999596077,0.0004885179999973843,0.007931799000061801,0.001969393999956992,0.001969393999956992,True,3.210360000593937e-07,True
w32_n100,1,1,validation,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,106.43651822154715,6.753226286112481,0.698341214496833,0.6949683414074831,71.44203577021446,1.4112983366968586,1.3639107765344944,0.13583123058470897,6.054885071615648,70.12551255384233,6.749853413023131,0.14025102510768467,0.37450103485529207,1.0187738123890546,1.4208985514158152,0.3512894541778169,0.0014808759999596077,0.0004885179999973843,0.007931799000061801,0.001969393999956992,0.001969393999956992,True,3.210360000593937e-07,True
w32_n100,1,1,test,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,73.00384331554018,5.589338527705837,0.7047182766154702,0.6949683414074831,49.95037170457633,1.3366018832176096,1.022079820861872,0.12508764536105133,4.884620251090368,49.2428139460702,5.57958859249785,0.0984856278921404,0.31382419902254255,1.0143687515356257,1.4208985514158152,0.3512894541778169,0.0014808759999596077,0.0004885179999973843,0.007931799000061801,0.001969393999956992,0.001969393999956992,True,3.210360000593937e-07,True
w32_n100,1,2,training,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,57.31677098228848,5.467585340870403,2.036893946275104,1.0012798678225159,72.37647121656738,5.348729076139127,15.859000380020802,0.8060311145005007,3.4306913945952995,46.007199532664906,4.431971262417815,0.09201439906532981,0.30333875298967294,1.5731553311602984,1.73887778081802,0.5532399516015636,0.017991671000004317,0.0004885179999973843,0.007931799000061801,0.0184801890000017,0.0184801890000017,True,3.304379999917728e-07,True
w32_n100,1,2,validation,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,99.66685952933648,6.753226286112481,1.048816539557678,1.0012798678225159,71.44203577021446,1.9269394097291848,2.952543382561256,0.25164328581062145,5.704409746554803,67.46388841482114,6.7056896143773175,0.13492777682964227,0.3673251649828014,1.0589670629557035,1.73887778081802,0.5532399516015636,0.017991671000004317,0.0004885179999973843,0.007931799000061801,0.0184801890000017,0.0184801890000017,True,3.304379999917728e-07,True
w32_n100,1,2,test,101042,102042,103042,104042,105042,100,200,500,32,8129,8129,81.29,81.29,0.012301636117603642,68.50128942800542,5.589338527705837,1.02164342849721,1.0012798678225159,49.95037170457633,1.7544086611849787,1.9859318118030524,0.2121434313341635,4.567695099208628,47.732916742155204,5.568974967031143,0.09546583348431041,0.3089754577378443,1.0464554675005389,1.73887778081802,0.5532399516015636,0.017991671000004317,0.0004885179999973843,0.007931799000061801,0.0184801890000017,0.0184801890000017,True,3.304379999917728e-07,True
w16_n100,1,0,training,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,106.22021504864408,5.467585340870403,-0.3799307627286751,-0.20525877295696138,72.37647121656738,1.5329090460674717,0.57753332990655,0.054830241253926035,5.847516103599079,72.75431360282175,5.642257330642117,0.1455086272056435,0.3814559308827738,0.9948065981583294,1.1496264641637584,0.13943707584109516,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,2.3257600014403579e-07,True
w16_n100,1,0,validation,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,122.11357024908673,6.753226286112481,-0.10364670136590835,-0.20525877295696138,71.44203577021446,1.703495880172583,-1.1643513017793052,-0.10554473615102031,6.856872987478389,75.47423425394565,6.651614214521428,0.15094846850789131,0.3885208726798231,0.9465751653714805,1.1496264641637584,0.13943707584109516,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,2.3257600014403579e-07,True
w16_n100,1,0,test,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,86.4631420703556,5.589338527705837,-0.17547433110639013,-0.20525877295696138,49.95037170457633,1.690832828548391,-0.8477718683218025,-0.09224849794411824,5.764812858812228,53.33674826976833,5.5595540858552654,0.10667349653953666,0.3266090882684324,0.9365095047027562,1.1496264641637584,0.13943707584109516,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,2.3257600014403579e-07,True
w16_n100,1,1,training,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,90.53092543473967,5.467585340870403,0.16271001843826155,-0.024475607148324686,72.37647121656738,1.7193313137070927,5.5381925539301005,0.4964660581687632,5.304875322432142,63.01941742241429,5.280399715283817,0.12603883484482858,0.355019485162193,1.1484789002639215,1.2939956366836385,0.25773482411292986,0.0022465739999688594,0.0004885179999973843,0.007931799000061801,0.0027350919999662437,0.0027350919999662437,True,2.3332799992203944e-07,True
w16_n100,1,1,validation,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,117.14662249748496,6.753226286112481,0.09998861183262216,-0.024475607148324686,71.44203577021446,1.7270638771089613,-0.03909386831219921,-0.003519472163935685,6.653237674279859,73.24728738394782,6.628762067131536,0.14649457476789565,0.3827460969989056,0.9753540140774007,1.2939956366836385,0.25773482411292986,0.0022465739999688594,0.0004885179999973843,0.007931799000061801,0.0027350919999662437,0.0027350919999662437,True,2.3332799992203944e-07,True
w16_n100,1,1,test,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,83.2148907994451,5.589338527705837,0.004043819207935393,-0.024475607148324686,49.95037170457633,1.708719318650718,-0.23226501878248468,-0.025140799184613524,5.585294708497901,52.12362106079201,5.560819101349577,0.10424724212158402,0.3228734150121128,0.9583058637909861,1.2939956366836385,0.25773482411292986,0.0022465739999688594,0.0004885179999973843,0.007931799000061801,0.0027350919999662437,0.0027350919999662437,True,2.3332799992203944e-07,True
w16_n100,1,2,training,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,78.22677284631654,5.467585340870403,0.654052791170214,0.15710590855673423,72.37647121656738,2.605210596213797,9.68443826028285,0.7052682197190198,4.813532549700189,55.6128052922155,4.970638458256923,0.11122561058443099,0.3335050383194098,1.301435358929797,1.4390164682109858,0.36395987204474,0.008080038000002787,0.0004885179999973843,0.007931799000061801,0.008568556000000171,0.008568556000000171,True,2.2725600001649581e-07,True
w16_n100,1,2,validation,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,112.56961438084947,6.753226286112481,0.2976649180279154,0.15710590855673423,71.44203577021446,1.902173896081688,1.0463049317693875,0.08975450433961754,6.455561368084566,71.25159980275737,6.6126672766413,0.14250319960551475,0.37749595972078265,1.0026727254964698,1.4390164682109858,0.36395987204474,0.008080038000002787,0.0004885179999973843,0.007931799000061801,0.008568556000000171,0.008568556000000171,True,2.2725600001649581e-07,True
w16_n100,1,2,test,101042,102042,103042,104042,265142,100,200,500,16,4065,4065,40.65,40.65,0.024600246002460024,80.05373328803046,5.589338527705837,0.18479644792121241,0.15710590855673423,49.95037170457633,1.8299463131135825,0.41688335961262185,0.04360396914072873,5.404542079784625,50.94655129846466,5.56164798834136,0.10189310259692932,0.3192069902068708,0.9804465745276392,1.4390164682109858,0.36395987204474,0.008080038000002787,0.0004885179999973843,0.007931799000061801,0.008568556000000171,0.008568556000000171,True,2.2725600001649581e-07,True
w8_n100,1,0,training,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,100.9377299176669,5.467585340870403,-0.13385095699933156,-0.13468882400154697,72.37647121656738,0.9852721175759369,1.5487295869836268,0.1833997740991995,5.601436297869736,70.26428416017606,5.466747473868187,0.14052856832035213,0.37487140237733807,1.0300606073432177,1.1379166663933664,0.12919910489749203,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,2.1499600006791299e-07,True
w8_n100,1,0,validation,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,114.85872514122549,6.753226286112481,-0.052709931381782954,-0.13468882400154697,71.44203577021446,0.595059631584701,1.57736310561045,0.24192153154998752,6.805936217494264,68.88236919057826,6.671247393492718,0.13776473838115652,0.37116672585397054,1.0371599671979097,1.1379166663933664,0.12919910489749203,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,2.1499600006791299e-07,True
w8_n100,1,0,test,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,82.70578071744427,5.589338527705837,-0.17268819683357303,-0.13468882400154697,49.95037170457633,0.8271222869630404,0.5867285873839623,0.0912815540539485,5.76202672453941,49.60403681677144,5.627337900537863,0.09920807363354288,0.3149731316057655,1.006981989975618,1.1379166663933664,0.12919910489749203,0.0,0.0004885179999973843,0.007931799000061801,0.0004885179999973843,0.0,True,2.1499600006791299e-07,True
w8_n100,1,1,training,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,94.77221337933089,5.467585340870403,0.09176529282343608,-0.04738083247657002,72.37647121656738,1.0390636715827648,3.4386905802633616,0.3965275037593583,5.375820048046968,66.53815372762342,5.328439215570398,0.13307630745524685,0.364796254716584,1.0877439057423106,1.190466396669683,0.1743451603134711,0.0024651399999129353,0.0004885179999973843,0.007931799000061801,0.0029536579999103196,0.0029536579999103196,True,1.986719998967601e-07,True
w8_n100,1,1,validation,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,112.82313536610236,6.753226286112481,0.039004111351317095,-0.04738083247657002,71.44203577021446,0.6002326617337868,1.979749314442541,0.3023245941675882,6.714222174761164,68.08276980306317,6.666841342284595,0.13616553960612635,0.36900615117654384,1.0493409121994939,1.190466396669683,0.1743451603134711,0.0024651399999129353,0.0004885179999973843,0.007931799000061801,0.0029536579999103196,0.0029536579999103196,True,1.986719998967601e-07,True
w8_n100,1,1,test,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,81.08506511432793,5.589338527705837,-0.07951113217522082,-0.04738083247657002,49.95037170457633,0.8097540188112149,0.8564112344420947,0.13465932635002842,5.668849659881058,49.04730325450336,5.621468827404487,0.09809460650900673,0.3132005851032318,1.0184121937425794,1.190466396669683,0.1743451603134711,0.0024651399999129353,0.0004885179999973843,0.007931799000061801,0.0029536579999103196,0.0029536579999103196,True,1.986719998967601e-07,True
w8_n100,1,2,training,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,88.91040286795186,5.467585340870403,0.3352884558544995,0.04206889690158622,72.37647121656738,1.2444211380794117,5.209470646006275,0.5489227154106513,5.132296885015903,63.201951062634244,5.174365781917491,0.12640390212526847,0.3555332644426798,1.1451619768010173,1.248132778167864,0.22164865705063885,0.008356211999966945,0.0004885179999973843,0.007931799000061801,0.00884472999996433,0.00884472999996433,True,2.0257599999240484e-07,True
w8_n100,1,2,validation,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,110.97198813960077,6.753226286112481,0.13211876480501028,0.04206889690158622,71.44203577021446,0.649129028911502,2.3104450473587668,0.3392760609387273,6.621107521307472,67.47027470440842,6.663176418209057,0.13494054940881686,0.36734255050132275,1.0588668281433056,1.248132778167864,0.22164865705063885,0.008356211999966945,0.0004885179999973843,0.007931799000061801,0.00884472999996433,0.00884472999996433,True,2.0257599999240484e-07,True
w8_n100,1,2,test,101042,102042,103042,104042,185142,100,200,500,8,2033,2033,20.33,20.33,0.04918839153959666,79.60956869228892,5.589338527705837,0.012540237586736962,0.04206889690158622,49.95037170457633,0.8225401735106919,1.0834050755096465,0.1690218864046677,5.5767982901191,48.606101727067724,5.618867187020687,0.09721220345413545,0.3117887160468375,1.0276564038205929,1.248132778167864,0.22164865705063885,0.008356211999966945,0.0004885179999973843,0.007931799000061801,0.00884472999996433,0.00884472999996433,True,2.0257599999240484e-07,True
w32_n200,1,0,training,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,82.60878101578518,5.0739415636321015,0.5314592825830993,0.398685121933162,62.17867092129257,1.5808395807254436,0.7367222147572362,0.07430861172166668,4.542482281049002,62.28606607250355,4.941167402982164,0.1245721321450071,0.35294777537903127,0.9982757756592627,1.3759758755857527,0.3191632070796638,0.0,0.0007808159999740383,0.007931799000061801,0.0007808159999740383,0.0,True,3.875200000038603e-07,True
w32_n200,1,0,validation,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,113.66768978926673,6.753226286112481,0.36106074698857055,0.398685121933162,71.44203577021446,1.2527923529886813,-0.2394751392544388,-0.02531302084948801,6.392165539123911,73.17377840171201,6.790850661057074,0.14634755680342404,0.3825539920108324,0.9763338361183077,1.3759758755857527,0.3191632070796638,0.0,0.0007808159999740383,0.007931799000061801,0.0007808159999740383,0.0,True,3.875200000038603e-07,True
w32_n200,1,0,test,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,77.95363706658061,5.589338527705837,0.39805838909225233,0.398685121933162,49.95037170457633,1.2019129426703734,0.022912068604954948,0.00295704839959742,5.1912801386135845,51.10646051003679,5.589965260546747,0.10221292102007358,0.3197075554629161,0.9773788128952225,1.3759758755857527,0.3191632070796638,0.0,0.0007808159999740383,0.007931799000061801,0.0007808159999740383,0.0,True,3.875200000038603e-07,True
w32_n200,1,1,training,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,66.65673685666701,5.0739415636321015,1.1671198350873455,0.7246507255775532,62.17867092129257,2.141480629027315,6.334206007301871,0.5489267452269658,3.9068217285447564,51.65173953571616,4.631472454122308,0.10330347907143232,0.3214085858707454,1.2038059411009234,1.5895796887776854,0.4634696346056967,0.001974831999973503,0.0007808159999740383,0.007931799000061801,0.0027556479999475414,0.0027556479999475414,True,3.635339999163989e-07,True
w32_n200,1,1,validation,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,105.95619502755682,6.753226286112481,0.7217320943909159,0.7246507255775532,71.44203577021446,1.4438958241314845,1.4795121073308455,0.14567119487606625,6.031494191721566,69.92690737968425,6.756144917299118,0.1398538147593685,0.37397033941125396,1.02166731587747,1.5895796887776854,0.4634696346056967,0.001974831999973503,0.0007808159999740383,0.007931799000061801,0.0027556479999475414,0.0027556479999475414,True,3.635339999163989e-07,True
w32_n200,1,1,test,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,72.43829358467111,5.589338527705837,0.741239719430803,0.7246507255775532,49.95037170457633,1.336662235389056,1.1273689089239278,0.13797037739404003,4.848098808275035,49.032296122117536,5.572749533852588,0.09806459224423507,0.3131526660340529,1.0187238953723945,1.5895796887776854,0.4634696346056967,0.001974831999973503,0.0007808159999740383,0.007931799000061801,0.0027556479999475414,0.0027556479999475414,True,3.635339999163989e-07,True
w32_n200,1,2,training,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,53.81442376429388,5.0739415636321015,1.7702514135612506,1.0592417636180085,62.17867092129257,3.8652573308588365,11.464147464458254,0.7394892077295979,3.303690150070851,43.11563332323488,4.362931913688859,0.08623126664646977,0.29365160760069026,1.4421374830596465,1.8338112937690954,0.6063964752847257,0.007833481000034226,0.0007808159999740383,0.007931799000061801,0.008614297000008264,0.008614297000008264,True,3.455339999618445e-07,True
w32_n200,1,2,validation,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,98.6854980666381,6.753226286112481,1.0966414109887308,1.0592417636180085,71.44203577021446,1.9785660197970016,3.1984689265839603,0.2690233349067577,5.656584875123752,67.02366393684355,6.715826638741759,0.1340473278736871,0.366124743596615,1.0659225648650654,1.8338112937690954,0.6063964752847257,0.007833481000034226,0.0007808159999740383,0.007931799000061801,0.008614297000008264,0.008614297000008264,True,3.455339999618445e-07,True
w32_n200,1,2,test,101042,102042,103042,104042,105042,200,200,500,32,8129,8129,40.645,40.645,0.024603272235207283,67.44340324651697,5.589338527705837,1.0877150701199372,1.0592417636180085,49.95037170457633,1.7469820907094864,2.2120088151632897,0.23679540178104194,4.5016234575859,47.27333616495924,5.560865221203909,0.09454667232991848,0.3074844261583316,1.0566288685502465,1.8338112937690954,0.6063964752847257,0.007833481000034226,0.0007808159999740383,0.007931799000061801,0.008614297000008264,0.008614297000008264,True,3.455339999618445e-07,True
w32_n400,1,0,training,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,83.1506255909279,5.363597148974151,0.4370580688310459,0.398685121933162,58.26202010104902,1.656970723813794,0.4457920125564031,0.045371391181309624,4.926539080143105,59.02740679975,5.325224202076267,0.1180548135995,0.34359105576178783,0.9870333673763181,1.3670094359659077,0.31262546039970657,0.0,0.001832938000006834,0.007931799000061801,0.001832938000006834,0.0,True,6.774940000013885e-07,True
w32_n400,1,0,validation,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,113.66768978926673,6.753226286112481,0.36106074698857055,0.398685121933162,71.44203577021446,1.2527923529886813,-0.2394751392544388,-0.02531302084948801,6.392165539123911,73.17377840171201,6.790850661057074,0.14634755680342404,0.3825539920108324,0.9763338361183077,1.3670094359659077,0.31262546039970657,0.0,0.001832938000006834,0.007931799000061801,0.001832938000006834,0.0,True,6.774940000013885e-07,True
w32_n400,1,0,test,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,77.95363706658061,5.589338527705837,0.39805838909225233,0.398685121933162,49.95037170457633,1.2019129426703734,0.022912068604954948,0.00295704839959742,5.1912801386135845,51.10646051003679,5.589965260546747,0.10221292102007358,0.3197075554629161,0.9773788128952225,1.3670094359659077,0.31262546039970657,0.0,0.001832938000006834,0.007931799000061801,0.001832938000006834,0.0,True,6.774940000013885e-07,True
w32_n400,1,1,training,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,61.332748673339964,5.363597148974151,1.4834507852203436,1.0589401557585985,58.26202010104902,2.81039146160783,7.339607851910844,0.5735835381468015,3.8801463637538074,46.39319585883516,4.939086519512405,0.09278639171767032,0.30460858772803884,1.2558311412373533,1.589141291196734,0.46319380191292947,0.004247416999987763,0.001832938000006834,0.007931799000061801,0.006080354999994597,0.006080354999994597,True,3.88870000051611e-07,True
w32_n400,1,1,validation,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,97.46640341939624,6.753226286112481,1.1096558633379447,1.0589401557585985,71.44203577021446,1.8008851231186742,3.648336676525518,0.3216436584262352,5.643570422774538,65.9462475402821,6.702510578533135,0.1318924950805642,0.3631700635798113,1.0833373912075188,1.589141291196734,0.46319380191292947,0.004247416999987763,0.001832938000006834,0.007931799000061801,0.006080354999994597,0.006080354999994597,True,3.88870000051611e-07,True
w32_n400,1,1,test,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,67.26430803770909,5.589338527705837,1.069999634198983,1.0589401557585985,49.95037170457633,1.5764794259984232,2.2965498121083616,0.2587988569619074,4.519338893506855,46.933751506358035,5.578279049265453,0.09386750301271607,0.30637803937736147,1.064274005409724,1.589141291196734,0.46319380191292947,0.004247416999987763,0.001832938000006834,0.007931799000061801,0.006080354999994597,0.006080354999994597,True,3.88870000051611e-07,True
w32_n400,1,2,training,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,44.992535967788314,5.363597148974151,2.4479264723418708,1.7146090730008747,58.26202010104902,5.947274940280261,13.813218712035574,0.7420669863830358,2.9156706766322804,36.582857617258114,4.630279749633155,0.07316571523451623,0.2704916176788409,1.592604402603138,1.8588002439625997,0.6199312494760413,0.014529991000017617,0.001832938000006834,0.007931799000061801,0.01636292900002445,0.01636292900002445,True,4.1162200000144364e-07,True
w32_n400,1,2,validation,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,83.63213683342096,6.753226286112481,1.8685164948143853,1.7146090730008747,71.44203577021446,3.3349963115003343,7.352462227682796,0.4763303043068395,4.884709791298096,60.0721076263492,6.59931886429897,0.1201442152526984,0.34661825579836153,1.189271337283297,1.8588002439625997,0.6199312494760413,0.014529991000017617,0.001832938000006834,0.007931799000061801,0.01636292900002445,0.01636292900002445,True,4.1162200000144364e-07,True
w32_n400,1,2,test,101042,102042,103042,104042,105042,400,200,500,32,8129,8129,20.3225,20.3225,0.049206544470414566,57.98583408867384,5.589338527705837,1.7366583224920986,1.7146090730008747,49.95037170457633,2.644553443064049,4.682888763685891,0.40744435538565743,3.8526802052137388,43.2291476202686,5.567289278214614,0.08645829524053719,0.2940379146309829,1.1554789870794582,1.8588002439625997,0.6199312494760413,0.014529991000017617,0.001832938000006834,0.007931799000061801,0.01636292900002445,0.01636292900002445,True,4.1162200000144364e-07,True
