contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
volatility_low,AV,end_to_end,match_gcv_50000_se,0.004766705189747557,1,145903,291806,0,0,0,200,projected_from_empirical_single_n,no setup cost,1.8494846658561503,1.8494846658561503,0.0,NA,none,1.8494846658561503,pricing_runtime_s,1.8494846658561503,1.8494846658561503,0.0,1.8494846658561503,True,
volatility_low,AV,end_to_end,match_scratch_50000_se,0.2924309335265249,1,39,78,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0004943688749949615,0.0004943688749949615,0.0,NA,none,0.0004943688749949615,pricing_runtime_s,0.0004943688749949615,0.0004943688749949615,0.0,0.0004943688749949615,True,
volatility_low,AV,end_to_end,fixed_se_0.001,0.001,1,3315131,6630262,0,0,0,200,projected_from_empirical_single_n,no setup cost,42.02301494694671,42.02301494694671,0.0,NA,none,42.02301494694671,pricing_runtime_s,42.02301494694671,42.02301494694671,0.0,42.02301494694671,True,
volatility_low,GCV,end_to_end,match_gcv_50000_se,0.004766705189747557,1,205,205,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.0021727042874715606,0.0021727042874715606,0.0010511995000115348,NA,pilot_runtime_s,0.0021727042874715606,pricing_runtime_s,0.0032239037874830954,0.0021727042874715606,0.0010511995000115348,0.0032239037874830954,True,
volatility_low,GCV,end_to_end,match_scratch_50000_se,0.2924309335265249,1,2,2,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,2.1197114999722544e-05,2.1197114999722544e-05,0.0010511995000115348,NA,pilot_runtime_s,2.1197114999722544e-05,pricing_runtime_s,0.0010723966150112574,2.1197114999722544e-05,0.0010511995000115348,0.0010723966150112574,True,
volatility_low,GCV,end_to_end,fixed_se_0.001,0.001,1,4642,4642,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.049198503914356026,0.049198503914356026,0.0010511995000115348,NA,pilot_runtime_s,0.049198503914356026,pricing_runtime_s,0.05024970341436756,0.049198503914356026,0.0010511995000115348,0.05024970341436756,True,
volatility_low,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.004766705189747557,1,754400,754400,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,17.073944798129105,17.073944798129105,0.180025477000072,0.180025477000072,ncv_setup_cost_s,17.073944798129105,pricing_runtime_s,17.253970275129177,17.073944798129105,0.180025477000072,17.253970275129177,True,
volatility_low,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.2924309335265249,1,201,201,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.004549128982534398,0.004549128982534398,0.180025477000072,0.180025477000072,ncv_setup_cost_s,0.004549128982534398,pricing_runtime_s,0.1845746059826064,0.004549128982534398,0.180025477000072,0.1845746059826064,True,
volatility_low,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,17141061,17141061,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,387.94476311686594,387.94476311686594,0.180025477000072,0.180025477000072,ncv_setup_cost_s,387.94476311686594,pricing_runtime_s,388.124788593866,387.94476311686594,0.180025477000072,388.124788593866,True,
volatility_low,NCV_TRANSFER_BETA1,end_to_end,match_gcv_50000_se,0.004766705189747557,1,839959,839959,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,10.417664993809925,10.417664993809925,0.6784514414998739,0.6784514414998739,shared_reference_training_runtime_s,10.417664993809925,pricing_runtime_s,11.0961164353098,10.417664993809925,0.6784514414998739,11.0961164353098,True,
