base_seed,replication,contract_id,K,sigma,T,method,pricing_seed,pilot_seed,target_training_seed,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,target_training_paths,shared_reference_training_paths,total_simulated_paths,shared_reference_training_runtime_s,target_training_runtime_s,pilot_runtime_s,pricing_runtime_s,end_to_end_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error
42,2,strike_low,80.0,0.2,1.0,NCV_SCRATCH,205142,204142,203142,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA1,205142,204142,203142,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA,205142,204142,203142,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,strike_high,120.0,0.2,1.0,MC,205242,204242,203242,0.5875132720635338,6.984279304594281,0.0006984279304594281,0.026427787089717297,0.5357148093676879,0.6393117347593796,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06517023399999289,0.06517023399999289,nan,nan,,,
42,2,strike_high,120.0,0.2,1.0,AV,205242,204242,203242,0.5762115039091102,3.3151985218907085,0.00033151985218907084,0.018207686623760603,0.5405244381265395,0.611898569691681,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.09864057600009346,0.09864057600009346,nan,nan,,,
42,2,strike_high,120.0,0.2,1.0,GCV,205242,204242,203242,0.529896193216806,0.031399244888044506,3.1399244888044506e-06,0.0017719832078223682,0.5264231061294742,0.5333692803041379,10000,10000,2000,0,0,12000,0.0,0.0,0.012416138000048704,0.04844787699994413,0.06086401499999283,1.1227359211776633,0.997333800271748,,,
42,2,strike_high,120.0,0.2,1.0,NCV_SCRATCH,205242,204242,203242,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA1,205242,204242,203242,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA,205242,204242,203242,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,2,volatility_low,100.0,0.1,1.0,MC,205342,204342,203342,3.7285878854559487,18.418525144841762,0.0018418525144841763,0.04291680922999957,3.6444709393651493,3.812704831546748,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06507962499995301,0.06507962499995301,nan,nan,,,
